timestamp,zh-%E4%BA%BA%E9%A1%9E%E5%85%8D%E7%96%AB%E7%BC%BA%E9%99%B7%E7%97%85%E6%AF%92,zh-%E5%82%B3%E6%9F%93%E6%80%A7%E5%96%AE%E6%A0%B8%E7%99%BD%E8%A1%80%E7%90%83%E5%A2%9E%E5%A4%9A%E7%97%87,zh-%E5%87%8F%E8%82%A5,zh-%E5%8F%91%E7%83%AD,zh-%E5%AD%90%E5%AE%AE%E9%A0%B8%E7%99%8C,zh-%E5%AE%89%E5%85%A8%E6%80%A7%E8%A1%8C%E7%82%BA,zh-%E6%83%A1%E7%97%85%E9%AB%94%E8%B3%AA,zh-%E6%85%A2%E7%97%85%E6%AF%92%E5%B1%AC,zh-%E6%8A%97%E5%8F%8D%E8%BD%89%E9%8C%84%E7%97%85%E6%AF%92%E8%97%A5%E7%89%A9,zh-%E6%8B%89%E7%B1%B3%E5%A4%AB%E5%AE%9A,zh-%E7%96%B9,zh-%E8%89%BE%E6%BB%8B%E7%97%85,zh-%E8%9B%8B%E7%99%BD%E9%85%B6%E6%8A%91%E5%88%B6%E5%89%82,zh-%E9%80%86%E8%BD%AC%E5%BD%95%E7%97%85%E6%AF%92,zh-%E9%80%86%E8%BD%AC%E5%BD%95%E9%85%B6%E6%8A%91%E5%88%B6%E5%89%82,zh-%E9%BD%90%E5%A4%9A%E5%A4%AB%E5%AE%9A,zh-HIV%E6%AA%A2%E6%B8%AC,zh
2010-03-25 00:00:00,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64348
2010-03-25 01:00:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,94686
2010-03-25 02:00:00,1,0,1,0,1,0,0,1,0,0,0,3,0,1,0,1,0,132025
2010-03-25 03:00:00,5,0,0,0,3,0,0,0,0,4,0,5,1,1,0,0,0,150855
2010-03-25 04:00:00,10,0,0,2,1,2,0,2,0,0,0,7,1,0,0,0,1,152099
2010-03-25 05:00:00,4,0,1,0,2,0,1,0,0,1,0,8,0,2,0,1,1,137377
2010-03-25 06:00:00,5,0,0,0,3,2,0,0,0,0,0,9,0,0,0,0,2,148319
2010-03-25 07:00:00,4,0,2,0,0,0,0,0,0,2,0,7,0,3,0,1,3,157818
2010-03-25 08:00:00,7,0,0,0,3,0,0,0,0,1,0,15,1,0,0,1,0,156128
2010-03-25 09:00:00,2,0,0,1,1,0,0,1,0,1,0,8,0,1,0,0,1,147615
2010-03-25 10:00:00,4,0,0,2,3,2,0,0,0,1,0,5,0,1,0,0,0,139431
2010-03-25 11:00:00,3,0,1,1,1,0,1,0,0,1,0,7,2,2,0,1,0,126905
2010-03-25 12:00:00,5,0,1,0,5,1,0,1,0,1,0,10,0,0,0,1,0,129531
2010-03-25 13:00:00,6,0,0,1,2,1,0,0,1,2,0,5,1,0,0,1,0,125476
2010-03-25 14:00:00,1,0,0,0,3,0,0,0,0,0,0,6,0,5,0,0,0,119000
2010-03-25 15:00:00,2,0,1,0,3,1,0,0,1,0,0,6,0,1,0,0,2,110367
2010-03-25 16:00:00,7,0,0,1,7,2,0,0,1,0,0,8,0,0,0,0,0,99270
2010-03-25 17:00:00,2,0,0,2,2,0,0,0,0,0,0,10,0,0,0,0,0,79180
2010-03-25 18:00:00,1,0,0,0,2,2,0,0,1,1,0,3,0,0,0,0,2,60361
2010-03-25 19:00:00,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,52562
2010-03-25 20:00:00,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,46473
2010-03-25 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40271
2010-03-25 22:00:00,2,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,42293
2010-03-25 23:00:00,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,52282
2010-03-26 00:00:00,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,56443
2010-03-26 01:00:00,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,83017
2010-03-26 02:00:00,2,0,0,0,1,0,0,0,0,4,0,9,0,2,0,1,0,114165
2010-03-26 03:00:00,7,0,2,0,6,0,0,0,1,4,0,3,0,3,0,1,3,126828
2010-03-26 04:00:00,1,0,1,1,1,0,0,0,2,1,0,12,0,0,0,0,4,134781
2010-03-26 05:00:00,2,0,0,2,2,2,0,0,0,3,0,10,0,0,0,0,0,136203
2010-03-26 06:00:00,0,0,2,2,2,2,0,0,0,0,0,6,0,0,0,0,0,139445
2010-03-26 07:00:00,5,0,1,0,4,0,0,0,0,1,0,10,0,1,0,0,1,141906
2010-03-26 08:00:00,3,0,0,2,3,0,0,0,0,1,0,3,0,0,0,0,2,160877
2010-03-26 09:00:00,2,0,0,0,2,1,1,0,0,0,0,22,0,0,0,0,0,157452
2010-03-26 10:00:00,0,0,0,0,5,2,0,0,0,1,0,8,0,1,0,0,3,149959
2010-03-26 11:00:00,3,0,0,0,3,3,0,0,2,2,0,7,0,0,0,2,0,121878
2010-03-26 12:00:00,1,0,1,0,3,0,1,0,0,0,0,7,0,0,0,0,0,124743
2010-03-26 13:00:00,3,0,0,0,1,0,0,0,0,2,0,9,0,0,0,2,1,125320
2010-03-26 14:00:00,3,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,117793
2010-03-26 15:00:00,2,0,1,0,1,1,1,0,0,1,0,10,1,0,0,1,1,123440
2010-03-26 16:00:00,3,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,114398
2010-03-26 17:00:00,1,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,94056
2010-03-26 18:00:00,0,0,0,2,3,0,0,0,0,1,0,2,0,0,0,0,0,75270
2010-03-26 19:00:00,1,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,3,66196
2010-03-26 20:00:00,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,57718
2010-03-26 21:00:00,0,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,52596
2010-03-26 22:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51098
2010-03-26 23:00:00,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,60383
2010-03-27 00:00:00,2,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,67267
2010-03-27 01:00:00,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,81231
2010-03-27 02:00:00,2,0,5,0,1,0,0,0,0,0,0,5,0,0,0,0,3,97601
2010-03-27 03:00:00,1,0,0,1,0,0,0,0,0,1,0,4,1,2,0,0,1,116217
2010-03-27 04:00:00,6,0,1,0,5,1,0,0,0,1,0,4,1,0,0,0,2,124637
2010-03-27 05:00:00,7,0,1,0,2,1,0,0,1,1,0,7,0,0,0,0,0,121639
2010-03-27 06:00:00,0,0,1,0,2,0,0,0,0,1,0,5,0,0,0,0,0,131554
2010-03-27 07:00:00,1,0,3,1,1,2,1,1,0,0,0,4,0,0,0,0,1,140641
2010-03-27 08:00:00,5,0,0,0,5,1,0,0,0,2,0,13,1,0,0,0,1,143241
2010-03-27 09:00:00,0,0,1,2,1,3,0,0,1,1,0,6,0,0,0,0,4,147119
2010-03-27 10:00:00,3,0,0,0,2,3,0,1,0,2,0,5,0,0,0,0,0,141914
2010-03-27 11:00:00,3,0,0,1,4,2,0,0,0,1,0,10,0,1,0,0,0,131334
2010-03-27 12:00:00,2,0,0,0,6,1,1,0,0,1,0,12,0,0,0,0,0,174289
2010-03-27 13:00:00,0,0,0,1,4,1,0,1,0,0,0,9,0,0,0,0,0,148843
2010-03-27 14:00:00,3,0,1,2,0,0,0,0,0,1,0,7,0,0,0,4,0,138451
2010-03-27 15:00:00,3,0,1,0,5,1,0,0,0,0,0,8,0,2,0,0,1,139550
2010-03-27 16:00:00,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,125420
2010-03-27 17:00:00,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,107934
2010-03-27 18:00:00,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,88495
2010-03-27 19:00:00,3,0,1,0,0,0,0,0,2,0,0,5,1,1,0,0,2,112651
2010-03-27 20:00:00,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,77303
2010-03-27 21:00:00,3,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,61473
2010-03-27 22:00:00,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,59938
2010-03-27 23:00:00,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,66740
2010-03-28 00:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,70745
2010-03-28 01:00:00,1,0,1,2,2,0,0,0,0,1,0,0,0,1,0,1,2,89936
2010-03-28 02:00:00,0,0,1,0,5,1,1,0,0,1,0,10,0,0,0,0,1,105940
2010-03-28 03:00:00,4,0,0,0,2,0,0,0,0,1,0,9,0,0,0,0,0,122422
2010-03-28 04:00:00,1,0,0,1,1,2,0,0,0,0,0,14,0,1,0,0,1,136113
2010-03-28 05:00:00,2,0,2,1,1,0,0,0,0,1,0,3,0,0,0,0,0,136954
2010-03-28 06:00:00,5,0,0,1,3,1,0,0,0,1,0,7,0,0,0,0,2,137447
2010-03-28 07:00:00,4,0,0,0,4,2,0,0,1,2,0,14,2,0,0,0,3,141308
2010-03-28 08:00:00,2,0,0,0,0,3,0,0,0,0,0,5,0,1,0,1,1,149659
2010-03-28 09:00:00,1,0,1,1,1,3,1,0,0,1,0,10,0,0,0,0,2,152995
2010-03-28 10:00:00,4,0,0,1,5,2,0,0,0,0,0,12,0,0,0,0,0,157855
2010-03-28 11:00:00,1,0,0,2,0,0,0,1,0,0,0,8,0,1,0,1,1,135823
2010-03-28 12:00:00,2,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,4,130728
2010-03-28 13:00:00,3,0,2,0,1,1,0,0,0,0,0,8,0,0,0,0,1,133999
2010-03-28 14:00:00,4,0,0,0,0,0,0,0,0,1,0,15,0,1,0,0,1,129806
2010-03-28 15:00:00,2,0,0,1,3,2,0,0,1,2,0,6,0,0,0,0,1,127280
2010-03-28 16:00:00,7,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,103925
2010-03-28 17:00:00,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,82923
2010-03-28 18:00:00,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,67119
2010-03-28 19:00:00,1,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,58742
2010-03-28 20:00:00,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,50251
2010-03-28 21:00:00,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,47248
2010-03-28 22:00:00,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,51407
2010-03-28 23:00:00,1,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,63533
2010-03-29 00:00:00,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,68838
2010-03-29 01:00:00,3,0,4,1,0,0,0,0,0,0,0,10,0,0,0,2,0,86460
2010-03-29 02:00:00,0,0,0,1,2,1,0,0,0,1,0,12,0,0,0,0,2,114324
2010-03-29 03:00:00,2,0,1,0,2,0,1,0,1,1,0,9,0,1,0,1,1,139439
2010-03-29 04:00:00,1,0,1,1,1,1,1,0,0,1,0,2,2,0,0,1,2,162713
2010-03-29 05:00:00,5,0,1,1,5,2,0,0,0,1,0,16,0,0,0,0,1,163964
2010-03-29 06:00:00,2,0,0,1,2,0,0,0,0,1,0,12,0,1,0,1,0,182239
2010-03-29 07:00:00,1,0,3,0,0,4,0,0,1,0,0,7,0,0,0,0,3,154062
2010-03-29 08:00:00,1,0,0,1,6,0,0,0,0,1,0,9,0,1,0,1,0,158576
2010-03-29 09:00:00,1,0,1,1,3,2,0,0,0,4,0,9,0,1,0,0,1,155097
2010-03-29 10:00:00,2,0,1,2,2,0,0,0,0,3,0,7,0,0,0,0,5,130383
2010-03-29 11:00:00,4,0,1,1,1,4,0,0,0,0,0,11,0,0,0,0,0,123556
2010-03-29 12:00:00,2,0,0,1,2,0,0,0,0,2,0,3,0,0,0,0,2,119066
2010-03-29 13:00:00,1,0,0,0,2,1,0,0,0,0,0,10,0,0,0,0,0,115435
2010-03-29 14:00:00,1,0,0,0,1,1,0,0,2,1,0,4,0,1,0,0,4,105372
2010-03-29 15:00:00,1,0,0,1,1,0,0,0,0,1,0,7,0,0,0,0,2,108727
2010-03-29 16:00:00,1,0,0,0,3,2,0,1,0,1,0,7,0,0,0,0,0,93120
2010-03-29 17:00:00,3,0,0,0,3,2,0,0,3,0,0,13,1,1,0,0,1,80840
2010-03-29 18:00:00,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,68963
2010-03-29 19:00:00,3,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,3,59355
2010-03-29 20:00:00,1,0,1,0,5,0,0,0,1,0,0,4,0,1,0,1,0,51789
2010-03-29 21:00:00,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,46989
2010-03-29 22:00:00,1,0,1,1,1,1,0,0,0,0,0,4,0,0,0,0,1,48314
2010-03-29 23:00:00,0,0,0,1,2,0,0,0,0,1,0,5,0,0,0,0,0,59397
2010-03-30 00:00:00,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,68380
2010-03-30 01:00:00,0,0,0,1,1,2,0,0,0,2,0,6,1,0,0,1,2,88189
2010-03-30 02:00:00,7,0,1,2,4,1,0,0,0,2,0,5,0,1,0,0,0,116138
2010-03-30 03:00:00,1,0,1,0,3,0,1,1,0,2,0,5,0,2,0,0,0,128096
2010-03-30 04:00:00,6,0,0,1,1,0,0,0,2,0,0,7,0,1,0,0,3,130994
2010-03-30 05:00:00,1,0,1,0,1,3,0,0,0,2,0,11,0,1,0,1,1,128682
2010-03-30 06:00:00,4,0,1,0,2,0,0,0,1,0,0,11,1,0,0,0,2,131439
2010-03-30 07:00:00,1,0,2,1,1,0,0,0,1,0,0,22,1,0,0,0,1,139847
2010-03-30 08:00:00,4,0,0,0,1,0,0,2,1,1,0,11,2,0,0,0,1,149109
2010-03-30 09:00:00,6,0,1,0,4,0,0,1,1,2,0,14,0,0,0,0,2,143367
2010-03-30 10:00:00,6,0,1,2,0,0,0,0,1,0,0,11,0,0,0,0,1,117745
2010-03-30 11:00:00,3,0,0,0,2,1,0,0,0,3,0,18,0,0,0,0,0,106748
2010-03-30 12:00:00,1,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,105540
2010-03-30 13:00:00,5,0,0,2,5,2,0,0,0,0,0,3,0,0,0,0,1,100234
2010-03-30 14:00:00,3,0,1,0,1,1,0,0,0,3,0,6,0,0,0,0,3,96233
2010-03-30 15:00:00,1,0,2,0,1,0,0,0,0,0,0,6,0,0,0,0,1,99744
2010-03-30 16:00:00,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,92408
2010-03-30 17:00:00,3,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,2,73106
2010-03-30 18:00:00,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,3,59745
2010-03-30 19:00:00,1,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,63584
2010-03-30 20:00:00,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,57159
2010-03-30 21:00:00,1,0,0,0,1,1,0,0,1,0,0,2,1,1,0,0,2,56750
2010-03-30 22:00:00,1,0,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,54629
2010-03-30 23:00:00,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,57908
2010-03-31 00:00:00,1,0,0,0,2,0,0,0,0,1,0,4,0,1,0,0,1,64652
2010-03-31 01:00:00,2,0,1,0,1,0,0,1,0,0,0,6,0,1,0,0,1,87929
2010-03-31 02:00:00,3,0,3,2,7,5,0,0,1,0,0,15,1,0,0,0,0,117648
2010-03-31 03:00:00,0,0,0,3,5,0,0,0,0,1,0,19,0,0,0,0,1,136636
2010-03-31 04:00:00,1,0,2,0,2,2,0,0,0,10,0,15,0,0,0,1,0,139934
2010-03-31 05:00:00,2,0,0,2,2,1,0,0,0,1,0,11,1,0,0,0,2,135753
2010-03-31 06:00:00,5,0,1,2,1,1,0,0,1,1,0,21,0,2,0,1,2,139874
2010-03-31 07:00:00,2,0,1,0,3,0,0,0,0,0,0,19,0,0,0,0,1,142861
2010-03-31 08:00:00,4,0,0,2,0,2,0,0,0,3,0,12,0,0,0,0,1,143805
2010-03-31 09:00:00,2,0,0,0,3,2,0,0,2,0,0,15,1,1,0,0,0,144646
2010-03-31 10:00:00,2,0,0,1,1,6,0,0,2,1,0,10,0,0,0,0,1,126899
2010-03-31 11:00:00,5,0,0,0,0,1,1,1,0,0,0,13,0,0,0,0,0,118222
2010-03-31 12:00:00,1,0,0,0,3,0,0,0,1,1,0,16,0,0,0,0,1,112471
2010-03-31 13:00:00,1,0,2,0,3,5,0,0,0,0,0,8,1,1,0,0,1,113654
2010-03-31 14:00:00,3,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,111405
2010-03-31 15:00:00,2,0,0,1,3,1,0,0,0,2,0,11,0,0,0,0,5,108007
2010-03-31 16:00:00,2,0,0,0,2,2,1,0,1,0,0,4,0,0,0,0,0,101504
2010-03-31 17:00:00,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,2,84729
2010-03-31 18:00:00,3,0,0,4,2,0,0,0,0,0,0,10,1,0,0,0,0,68781
2010-03-31 19:00:00,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,61687
2010-03-31 20:00:00,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,54777
2010-03-31 21:00:00,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,53483
2010-03-31 22:00:00,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,55223
2010-03-31 23:00:00,2,0,0,1,3,1,0,0,0,0,0,2,1,0,0,1,0,70303
2010-04-01 00:00:00,0,0,0,0,3,1,1,0,0,1,0,4,1,0,0,0,0,70379
2010-04-01 01:00:00,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,1,93804
2010-04-01 02:00:00,2,0,0,0,1,2,0,0,0,0,0,4,0,2,0,0,0,152283
2010-04-01 03:00:00,1,0,0,1,3,0,0,0,2,1,0,7,1,0,0,1,0,141998
2010-04-01 04:00:00,1,0,1,0,5,0,0,0,0,4,0,6,0,1,0,0,1,137498
2010-04-01 05:00:00,2,0,0,0,5,3,0,0,0,7,0,11,0,0,0,0,0,133456
2010-04-01 06:00:00,2,0,0,0,1,2,0,0,0,0,0,11,0,1,0,0,0,140198
2010-04-01 07:00:00,2,0,0,0,1,1,0,0,0,2,0,15,0,0,0,0,0,150934
2010-04-01 08:00:00,3,0,1,0,2,3,0,0,1,2,0,5,1,0,0,2,0,146599
2010-04-01 09:00:00,4,0,4,1,2,1,0,1,0,1,0,14,1,0,0,0,7,144841
2010-04-01 10:00:00,0,0,0,1,3,0,0,0,0,0,0,13,1,1,0,0,1,142196
2010-04-01 11:00:00,1,0,0,1,5,0,0,0,0,1,0,12,0,0,0,0,1,114079
2010-04-01 12:00:00,3,0,0,0,1,2,0,0,0,0,0,5,1,0,0,0,1,115095
2010-04-01 13:00:00,1,0,0,3,5,2,0,2,0,1,0,7,0,0,0,1,3,113516
2010-04-01 14:00:00,0,0,0,0,3,2,0,0,2,2,0,7,0,0,0,0,9,114926
2010-04-01 15:00:00,1,0,0,0,1,3,1,0,0,0,0,5,0,0,0,0,1,115659
2010-04-01 16:00:00,0,0,1,0,4,3,1,0,0,0,0,11,0,0,0,0,2,103442
2010-04-01 17:00:00,3,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,2,89848
2010-04-01 18:00:00,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4,76424
2010-04-01 19:00:00,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,70664
2010-04-01 20:00:00,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,57892
2010-04-01 21:00:00,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,54629
2010-04-01 22:00:00,0,0,0,0,0,1,0,0,2,0,0,3,0,1,0,0,0,69195
2010-04-01 23:00:00,1,0,1,1,2,1,0,0,0,0,0,3,0,0,0,0,1,75023
2010-04-02 00:00:00,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,74954
2010-04-02 01:00:00,0,0,1,1,3,2,0,0,0,0,0,12,0,0,0,0,0,89819
2010-04-02 02:00:00,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,111550
2010-04-02 03:00:00,1,0,0,1,3,1,0,0,0,1,0,9,1,1,0,0,1,132495
2010-04-02 04:00:00,1,0,1,0,7,0,1,0,0,1,0,6,0,0,0,3,1,139796
2010-04-02 05:00:00,2,0,0,2,8,1,0,0,0,1,1,11,0,0,0,0,2,131235
2010-04-02 06:00:00,2,0,0,0,3,1,0,0,0,2,0,16,0,0,0,0,2,140401
2010-04-02 07:00:00,7,0,1,2,6,0,0,0,0,0,0,8,0,0,0,0,3,140233
2010-04-02 08:00:00,5,0,0,2,3,1,0,0,0,1,0,4,2,0,0,0,3,147775
2010-04-02 09:00:00,2,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,153063
2010-04-02 10:00:00,3,0,0,1,6,0,0,0,0,1,0,6,0,0,0,0,1,142436
2010-04-02 11:00:00,1,0,0,3,9,1,0,0,0,0,0,6,1,0,0,0,4,131771
2010-04-02 12:00:00,5,0,0,0,7,1,0,0,0,0,0,5,0,0,0,0,1,125630
2010-04-02 13:00:00,4,0,0,0,4,1,0,0,0,2,0,6,0,0,0,1,1,126333
2010-04-02 14:00:00,1,0,1,1,5,0,0,0,0,1,0,4,0,3,0,1,0,128513
2010-04-02 15:00:00,4,0,0,1,1,0,0,0,1,0,0,15,0,0,0,1,0,123217
2010-04-02 16:00:00,2,0,1,0,4,2,0,0,0,2,0,1,0,1,0,0,1,115536
2010-04-02 17:00:00,1,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,3,99865
2010-04-02 18:00:00,2,0,0,0,9,2,0,0,1,1,0,1,0,0,0,0,0,88720
2010-04-02 19:00:00,1,0,0,1,1,4,0,1,0,0,0,6,0,0,0,0,1,81970
2010-04-02 20:00:00,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,64704
2010-04-02 21:00:00,3,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,64597
2010-04-02 22:00:00,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,67494
2010-04-02 23:00:00,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,72236
2010-04-03 00:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79360
2010-04-03 01:00:00,0,0,1,2,2,1,0,2,3,1,0,3,0,2,0,1,0,92945
2010-04-03 02:00:00,2,0,0,4,1,1,0,1,0,2,0,3,0,1,0,0,0,97462
2010-04-03 03:00:00,3,0,1,0,3,0,0,0,1,0,0,5,0,0,0,0,0,109856
2010-04-03 04:00:00,2,0,0,0,4,2,0,0,0,1,0,3,0,1,0,0,0,122764
2010-04-03 05:00:00,1,0,0,0,6,2,0,0,0,1,0,4,0,0,0,0,0,121578
2010-04-03 06:00:00,7,0,0,0,8,2,0,0,0,0,0,2,1,0,0,0,0,128660
2010-04-03 07:00:00,3,0,0,0,3,3,0,0,0,1,1,5,0,0,0,0,4,130755
2010-04-03 08:00:00,7,0,2,0,1,1,0,0,0,0,0,5,0,0,0,0,0,137024
2010-04-03 09:00:00,3,0,0,3,5,0,0,0,0,2,0,6,0,0,0,1,0,137652
2010-04-03 10:00:00,1,0,0,0,2,2,0,1,0,1,0,15,0,1,0,1,1,127015
2010-04-03 11:00:00,0,0,0,0,5,2,1,0,1,0,0,6,0,0,0,0,1,127972
2010-04-03 12:00:00,1,0,0,0,3,0,0,0,0,2,0,7,0,0,0,0,0,163374
2010-04-03 13:00:00,1,0,0,0,3,1,0,0,1,2,0,9,1,0,0,0,0,138182
2010-04-03 14:00:00,2,0,1,2,3,2,1,0,0,3,0,4,0,0,0,0,1,137732
2010-04-03 15:00:00,2,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,142908
2010-04-03 16:00:00,3,0,0,1,1,1,0,0,0,1,0,6,1,1,0,0,1,132691
2010-04-03 17:00:00,2,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,121721
2010-04-03 18:00:00,1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,3,99305
2010-04-03 19:00:00,3,0,1,0,5,1,0,0,0,0,0,7,1,0,0,1,2,89826
2010-04-03 20:00:00,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,63486
2010-04-03 21:00:00,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,61085
2010-04-03 22:00:00,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,62914
2010-04-03 23:00:00,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,64840
2010-04-04 00:00:00,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,77124
2010-04-04 01:00:00,0,0,0,0,4,1,1,1,0,1,0,2,0,0,0,1,0,127352
2010-04-04 02:00:00,1,0,0,0,0,2,1,1,0,0,0,6,1,2,0,0,1,99540
2010-04-04 03:00:00,0,0,1,0,1,1,0,0,0,3,0,3,0,1,0,0,0,109810
2010-04-04 04:00:00,0,0,0,2,4,1,0,0,0,1,0,3,0,0,0,0,0,129077
2010-04-04 05:00:00,1,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,1,133383
2010-04-04 06:00:00,2,0,0,2,1,4,0,0,0,0,0,12,0,0,0,0,0,141940
2010-04-04 07:00:00,3,0,0,0,3,2,0,1,0,1,0,6,0,0,0,0,1,141367
2010-04-04 08:00:00,2,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,144028
2010-04-04 09:00:00,1,0,0,0,3,1,0,0,0,0,0,7,0,2,0,0,3,144711
2010-04-04 10:00:00,4,0,1,1,2,0,1,0,0,2,0,5,2,1,0,0,0,138249
2010-04-04 11:00:00,0,0,1,0,4,1,1,0,0,1,0,5,0,0,0,1,0,133975
2010-04-04 12:00:00,6,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,1,135764
2010-04-04 13:00:00,2,0,0,0,2,1,0,0,0,5,0,9,0,0,0,0,3,137944
2010-04-04 14:00:00,2,0,1,0,6,4,0,0,0,1,0,7,1,0,0,0,5,141115
2010-04-04 15:00:00,0,0,0,2,1,0,1,0,0,0,0,8,0,0,0,0,1,136449
2010-04-04 16:00:00,3,0,1,0,3,1,0,0,0,0,0,5,0,0,0,0,1,126574
2010-04-04 17:00:00,2,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,1,113667
2010-04-04 18:00:00,2,0,1,1,3,0,0,0,0,0,0,6,1,1,0,0,0,98556
2010-04-04 19:00:00,0,0,1,0,0,1,0,0,1,1,0,8,0,0,0,0,1,90085
2010-04-04 20:00:00,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,76018
2010-04-04 21:00:00,0,0,1,0,2,1,0,0,0,0,0,5,0,0,0,0,0,63353
2010-04-04 22:00:00,0,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,70838
2010-04-04 23:00:00,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,74557
2010-04-05 00:00:00,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,79106
